run_id,experiment_id,status,artifact_uri,start_time,end_time,metrics.overfit_gap,metrics.train_accuracy,metrics.test_precision,metrics.test_accuracy,metrics.test_f1_score,metrics.test_recall,params.C,params.model_type,params.random_state,params.solver,params.penalty,params.n_test_samples,params.max_iter,params.n_train_samples,params.n_features,tags.mlflow.source.name,tags.experiment,tags.source,tags.tuning_method,tags.dataset,tags.mlflow.runName,tags.mlflow.source.type,tags.mlflow.user,tags.version
fb9918939cc64c4f8bd579d1663eefa7,439973174090507163,FINISHED,file:///c:\Users\avasin\Documents\MTech\Sem3\MLOps\Assign1\mlruns/439973174090507163/fb9918939cc64c4f8bd579d1663eefa7/artifacts,2025-12-29 14:02:16.441000+00:00,2025-12-29 14:02:20.762000+00:00,0.0669963419590841,0.6735537190082644,0.5674568010633584,0.6065573770491803,0.5838620395997445,0.6065573770491803,10,Logistic_Regression_Production,42,newton-cg,l2,61,2000,242,13,C:\Users\avasin\AppData\Roaming\Python\Python311\site-packages\ipykernel_launcher.py,production_model,notebook_02,randomized_search,heart_disease,Logistic_Regression_Production,LOCAL,AVASIN,v2.0
931b8d072b8343ddbc49e7cf91959564,439973174090507163,FINISHED,file:///c:\Users\avasin\Documents\MTech\Sem3\MLOps\Assign1\mlruns/439973174090507163/931b8d072b8343ddbc49e7cf91959564/artifacts,2025-12-29 14:01:55.480000+00:00,2025-12-29 14:01:59.865000+00:00,0.0669963419590841,0.6735537190082644,0.5674568010633584,0.6065573770491803,0.5838620395997445,0.6065573770491803,10,Logistic_Regression_Production,42,newton-cg,l2,61,2000,242,13,C:\Users\avasin\AppData\Roaming\Python\Python311\site-packages\ipykernel_launcher.py,production_model,notebook_02,randomized_search,heart_disease,Logistic_Regression_Production,LOCAL,AVASIN,v2.0
aa786da06bd047fe9c857ca063f0734a,439973174090507163,FINISHED,file:///c:\Users\avasin\Documents\MTech\Sem3\MLOps\Assign1\mlruns/439973174090507163/aa786da06bd047fe9c857ca063f0734a/artifacts,2025-12-29 14:01:11.788000+00:00,2025-12-29 14:01:16.310000+00:00,0.0669963419590841,0.6735537190082644,0.5674568010633584,0.6065573770491803,0.5838620395997445,0.6065573770491803,10,Logistic_Regression_Production,42,newton-cg,l2,61,2000,242,13,C:\Users\avasin\AppData\Roaming\Python\Python311\site-packages\ipykernel_launcher.py,production_model,notebook_02,randomized_search,heart_disease,Logistic_Regression_Production,LOCAL,AVASIN,v2.0
147cb22dfa0f428eabb16dd0b2ba1f0b,439973174090507163,FINISHED,file:///c:\Users\avasin\Documents\MTech\Sem3\MLOps\Assign1\mlruns/439973174090507163/147cb22dfa0f428eabb16dd0b2ba1f0b/artifacts,2025-12-29 13:55:49.793000+00:00,2025-12-29 13:55:54.076000+00:00,0.0669963419590841,0.6735537190082644,0.5674568010633584,0.6065573770491803,0.5838620395997445,0.6065573770491803,10,Logistic_Regression_Production,42,newton-cg,l2,61,2000,242,13,C:\Users\avasin\AppData\Roaming\Python\Python311\site-packages\ipykernel_launcher.py,production_model,notebook_02,randomized_search,heart_disease,Logistic_Regression_Production,LOCAL,AVASIN,v2.0
365baf60885d45cdac27a5b88ba65b1e,439973174090507163,FINISHED,file:///c:\Users\avasin\Documents\MTech\Sem3\MLOps\Assign1\mlruns/439973174090507163/365baf60885d45cdac27a5b88ba65b1e/artifacts,2025-12-29 13:55:28.792000+00:00,2025-12-29 13:55:36.103000+00:00,0.0669963419590841,0.6735537190082644,0.5674568010633584,0.6065573770491803,0.5838620395997445,0.6065573770491803,10,Logistic_Regression_Production,42,newton-cg,l2,61,2000,242,13,C:\Users\avasin\AppData\Roaming\Python\Python311\site-packages\ipykernel_launcher.py,production_model,notebook_02,randomized_search,heart_disease,Logistic_Regression_Production,LOCAL,AVASIN,v2.0
d6fb69e378bb47bdacdd00215e43c625,439973174090507163,FINISHED,file:///c:\Users\avasin\Documents\MTech\Sem3\MLOps\Assign1\mlruns/439973174090507163/d6fb69e378bb47bdacdd00215e43c625/artifacts,2025-12-29 13:50:19.475000+00:00,2025-12-29 13:50:41.970000+00:00,0.0669963419590841,0.6735537190082644,0.5674568010633584,0.6065573770491803,0.5838620395997445,0.6065573770491803,10,Logistic_Regression_Production,42,newton-cg,l2,61,2000,242,13,C:\Users\avasin\AppData\Roaming\Python\Python311\site-packages\ipykernel_launcher.py,production_model,notebook_02,randomized_search,heart_disease,Logistic_Regression_Production,LOCAL,AVASIN,v2.0
